type,beta,h,m,q0,q1,p,err,beta_p1,h_p1,m_p1,q0_p1,q1_p1,p_p1,err_p1
finite M,34.5,-0.2950077912470235,0.5,0.4469630192187327,0.4924001656163758,0.20916459705141233,9.773214481886065e-7,34.5,-0.6398372483931762,0.5,0.4629078351521738,0.49995478776972696,1.0,9.558541712194892e-7
finite M,35.0,-0.2951507140064755,0.5,0.4469864229986729,0.49254188346647015,0.2065558489827762,9.916691720028896e-7,35.0,-0.649015463335155,0.5,0.4629132524484931,0.49996327696674076,1.0,9.509968638911325e-7
finite M,35.5,-0.2952951389438778,0.5,0.44700523548067905,0.492676999562085,0.20397300151830425,9.820765583965573e-7,35.5,-0.6582021718060332,0.5,0.46291803856462843,0.49997054526761997,1.0,9.46734140351102e-7
finite M,36.0,-0.29544112145661267,0.5,0.4470239071842599,0.4928070429050811,0.2014558460405581,9.96272264530123e-7,36.0,-0.6673884755551039,0.5,0.4629227057334444,0.4999771812191131,1.0,9.965343658928171e-7
finite M,36.5,-0.29558893702279787,0.5,0.44703801506324564,0.4929310771626466,0.19896193100793758,9.86744084944078e-7,36.5,-0.67658944443817,0.5,0.4629264496432463,0.499982435504792,1.0,9.929927759848302e-7
finite M,37.0,-0.2957388454961735,0.5,0.4470492410391,0.49304981725062347,0.19650539778388065,9.714259620619552e-7,37.0,-0.6857965554283221,0.5,0.4629297603463577,0.4999868474841359,1.0,9.896393976778594e-7
finite M,37.5,-0.2958896840481952,0.5,0.44706090407515925,0.4931644720778654,0.19411430572016303,9.833907714119296e-7,37.5,-0.6950090944221916,0.5,0.4629326931890524,0.4999905395582283,1.0,9.868960907665773e-7
finite M,38.0,-0.29604357828347216,0.5,0.44706816636372143,0.4932738453605528,0.19174384702281025,9.736364619248752e-7,38.0,-0.704226474587053,0.5,0.46293529396843147,0.4999936372643486,1.0,9.847668015140696e-7
finite M,38.5,-0.2957930056844068,0.5,0.44728027596244485,0.4934681196085491,0.19138938778740266,9.723216508622202e-7,38.5,-0.7134481672046028,0.5,0.4629376030834028,0.4999962578297838,1.0,9.832565233471335e-7
finite M,39.0,-0.2963567585187476,0.5,0.4470794169682258,0.49348046780516097,0.18714671839028002,9.873901314198543e-7,39.0,-0.7226736951461591,0.5,0.46293965621467487,0.4999984944746465,1.0,9.82375362698118e-7
finite M,39.5,-0.29604578457392516,0.5,0.447284146430782,0.49366784833974825,0.186799030471437,8.524665231896013e-7,39.5,-0.7319026273406881,0.5,0.46294148490327625,0.5000004100595911,1.0,9.821394977447053e-7
finite M,40.0,-0.29668293655642264,0.5,0.4470814380192127,0.4936705855932501,0.1826892630356847,9.918849720627127e-7,40.0,-0.7411345736611694,0.5,0.46294311706471925,0.5000020434095335,1.0,9.825723849958955e-7
finite M,40.5,-0.29631097851526716,0.5,0.44727915361748594,0.49385176892713134,0.18234836482221808,7.722549627998546e-7,40.5,-0.7503691801508403,0.5,0.46294457744822015,0.5000034233237775,1.0,9.837063425843487e-7
finite M,41.0,-0.29595549949671335,0.5,0.4474680790879347,0.49402460817508076,0.18194413557583183,9.25679922260119e-7,41.0,-0.7596061245060608,0.5,0.46294588804970127,0.5000045810614945,1.0,9.85584649919222e-7
finite M,41.5,-0.2955189295197175,0.5,0.4476556405769773,0.4941994559372582,0.1815843992303316,9.890589843106272e-7,41.5,-0.7688451117167994,0.5,0.46294706848720457,0.5000055548231813,1.0,9.882643688242592e-7
finite M,42.0,-0.2974013483569051,0.5,0.44705784893570916,0.49400519798154724,0.17415290104500566,9.773254358780902e-7,42.0,-0.778085869739755,0.5,0.4629481363477446,0.5000063861482534,1.0,9.918201872103895e-7
finite M,42.5,-0.29684627662128404,0.5,0.4472493341229085,0.49418211940950557,0.17390437759355346,6.588440044290838e-7,42.5,-0.787328145036168,0.5,0.46294910751577323,0.5000071126564224,1.0,9.963497316547355e-7
finite M,43.0,-0.2962834777854112,0.5,0.4474368171108247,0.4943545197331311,0.17364357268666286,9.163262385503545e-7,43.0,-0.7965813731776359,0.5,0.46294955356627837,0.5000073202319777,1.0,9.567544148540296e-7
finite M,43.5,-0.29561797930298384,0.5,0.44762700823204626,0.4945320051809062,0.17346989693472972,8.337706163113771e-7,43.5,-0.8058262421117801,0.5,0.4629503665694478,0.5000079027217023,1.0,9.635051598170316e-7
finite M,44.0,-0.2949495350279723,0.5,0.4478107024314791,0.4947039617237598,0.17325658470476346,7.299877541184191e-7,44.0,-0.8150718592374862,0.5,0.462951126777725,0.5000084386806934,1.0,9.720773186166983e-7
finite M,44.5,-0.29850182967044536,0.5,0.44698506535248445,0.4943477302603479,0.16416628602058067,9.765910340132327e-7,44.5,-0.8243180725878206,0.5,0.4629518428055366,0.5000089333505122,1.0,9.823795649365704e-7
finite M,45.0,-0.2976660072656978,0.5,0.4471747845341054,0.4945263907731263,0.16408504540960633,6.085270385420243e-7,45.0,-0.8335646287031393,0.5,0.46295252731791914,0.5000093991738759,1.0,9.948180714119962e-7
finite M,45.5,-0.2969711114643985,0.5,0.4473493234932524,0.4946864633561482,0.16382978758381872,6.655231706463851e-7,45.5,-0.8428215734195319,0.5,0.4629527463926281,0.5000094064707512,1.0,9.670983496714967e-7
finite M,46.0,-0.2962668309461966,0.5,0.44751298171369386,0.49484085428136154,0.1635025970569938,9.059827294427339e-7,46.0,-0.8520682746010675,0.5,0.46295339899769034,0.5000098577470798,1.0,9.851697443052606e-7
finite M,46.5,-0.29964874059454083,0.5,0.44689493697812943,0.4945661271203746,0.15666476046139396,9.935113903679292e-7,46.5,-0.8613246998241361,0.5,0.4629536250208537,0.5000098986325635,1.0,9.665141811513604e-7
finite M,47.0,-0.29872059654252753,0.5,0.44707422768988664,0.4947353219849995,0.15658433037864408,7.532550559817981e-7,47.0,-0.8705696729658419,0.5,0.4629543262062281,0.5000104308841473,1.0,9.952121106255763e-7
finite M,47.5,-0.29789915301733005,0.5,0.44723819814620286,0.4948886380015655,0.1563349316230202,8.934890735156106e-7,47.5,-0.8798232130199759,0.5,0.46295465679374237,0.5000106089820574,1.0,9.921963607248477e-7
